State,District,Total,Children,Age_0_5,Age_5_17,Pincodes,Records,Child_Percent,score_children,score_coverage,score_activity,PRIORITY_SCORE
Uttar Pradesh,Jaunpur,10321,10149,3232,6917,52,1406,98.3,68.08303192325837,69.0909090909091,58.45653459491425,66.5
Bihar,Bhagalpur,14720,14358,6740,7618,33,906,97.5,54.84510143104262,80.60606060606061,73.24068598462448,66.3
Karnataka,Belgaum,3318,3316,2826,490,105,1632,99.9,89.57383236357919,36.969696969696976,51.77409816676523,66.2
Rajasthan,Nagaur,11112,11018,7447,3571,47,1370,99.2,65.34989778267024,72.12121212121212,59.52099349497338,66.2
West Bengal,Kolkata,6227,5822,2914,2908,90,1493,93.5,81.6920899512502,46.06060606060607,55.88409225310467,65.8
Andhra Pradesh,Krishna,3135,3126,2835,291,110,1657,99.7,90.17141059915082,33.93939393939395,51.03489059727971,65.5
Karnataka,Bangalore,3040,3038,2459,579,110,1672,99.9,90.44818367667872,33.93939393939395,50.5913660555884,65.5
Gujarat,Rajkot,12402,11641,8486,3155,57,1022,93.9,63.39047019971694,66.06060606060606,69.8107628622117,65.5
Uttar Pradesh,Meerut,16693,16501,9623,6878,24,764,98.8,48.10504796351628,86.06060606060606,77.43938497930219,65.4
Andhra Pradesh,Kurnool,5297,5287,4860,427,86,1834,99.8,83.37474445667559,48.484848484848484,45.801301005322294,65.4
Andhra Pradesh,Prakasam,3995,3942,3203,739,99,1798,98.7,87.60496933480107,40.60606060606061,46.86575990538143,65.4
Andhra Pradesh,West Godavari,2791,2779,2603,176,114,1650,99.6,91.2627771662211,31.515151515151516,51.24186871673565,65.3
Maharashtra,Ahmadnagar,5007,4944,3348,1596,90,1816,98.7,84.45353042931279,46.06060606060607,46.33353045535187,65.3
Karnataka,Belagavi,3735,3686,3335,351,107,1784,98.7,88.41012737851864,35.757575757575765,47.27971614429332,64.4
Tamil Nadu,Thanjavur,3709,3695,2888,807,106,1824,99.6,88.38182104104419,36.36363636363637,46.09698403311649,64.3
Tamil Nadu,Salem,5157,5083,4300,783,90,1970,98.6,84.01635477276301,46.06060606060607,41.78001182732112,64.2
Uttar Pradesh,Ghaziabad,16001,15685,7888,7797,33,952,98.0,50.67148922786602,80.60606060606061,71.88054405677114,63.9
Uttar Pradesh,Gorakhpur,13732,13364,4683,8681,41,1349,97.3,57.97137914766473,75.75757575757576,60.141927853341215,63.7
Tamil Nadu,Tiruchirappalli,5157,5156,4441,715,95,1871,100.0,83.78675892435918,43.03030303030303,44.70727380248374,63.7
Maharashtra,Mumbai Suburban,12269,11699,7791,3908,55,1408,95.4,63.20805158043717,67.27272727272728,58.39739798935541,63.5
Uttar Pradesh,Shahjahanpur,19636,19262,10103,9159,17,575,98.1,39.42129265607801,90.3030303030303,83.02779420461266,63.4
West Bengal,Uttar Dinajpur,18037,17765,11995,5770,25,733,98.5,44.129580122660805,85.45454545454545,78.35600236546422,63.4
Andhra Pradesh,Guntur,4014,4004,3513,491,108,1890,99.8,87.40997012108822,35.151515151515156,44.14547604967475,63.1
Meghalaya,East Khasi Hills,25903,17578,3842,13736,30,784,67.9,44.71772291240762,82.42424242424242,76.84801892371378,62.5
Rajasthan,Jodhpur,14642,14316,9718,4598,42,1289,97.8,54.97719767259003,75.15151515151516,61.91602602010644,62.4
Uttar Pradesh,Kheri,17576,17214,7716,9498,28,952,97.9,45.86255700581853,83.63636363636364,71.88054405677114,62.4
Uttar Pradesh,Hardoi,18490,18277,8860,9417,23,847,98.8,42.51926403522567,86.66666666666667,74.9852158486103,62.3
Kerala,Ernakulam,2994,2913,1900,1013,130,1657,97.3,90.84132725271269,21.818181818181827,51.03489059727971,62.2
Kerala,Thiruvananthapuram,3010,2888,2137,751,129,1710,95.9,90.91995596791949,22.424242424242422,49.46777054997044,62.1
Kerala,Palakkad,2706,2660,1959,701,136,1620,98.3,91.63704985060544,18.181818181818187,52.128917800118266,61.7
Assam,Cachar,13980,12805,9211,3594,58,1357,91.6,59.72951721968863,65.45454545454545,59.90538143110585,61.5
Uttar Pradesh,Azamgarh,13490,13329,4116,9213,48,1536,98.8,58.08145934895424,71.51515151515152,54.612655233589585,61.4
Tamil Nadu,Vellore,4960,4919,4255,664,109,1988,99.2,84.53215914451958,34.54545454545455,41.24778237729154,60.9
Karnataka,Bengaluru Urban,23074,19278,12111,7167,47,97,83.5,39.370970278345666,72.12121212121212,97.16144293317564,60.8
Bihar,West Champaran,21144,20576,8175,12401,19,664,97.3,35.28856738480894,89.0909090909091,80.39621525724424,60.5
Tamil Nadu,Coimbatore,4462,4439,3536,903,116,2005,99.5,86.04183047649002,30.30303030303031,40.74512123004139,60.3
Uttar Pradesh,Bareilly,19780,19362,11897,7465,26,809,97.9,39.106777795250835,84.84848484848484,76.10881135422827,60.2
Uttar Pradesh,Varanasi,17392,16984,6516,10468,40,1121,97.7,46.58594118572103,76.36363636363636,66.88350088704908,59.6
Bihar,Madhubani,16594,15938,7597,8341,43,1327,96.0,49.87576662997327,74.54545454545455,60.792430514488466,59.5
Rajasthan,Alwar,15344,15165,10519,4646,48,1364,98.8,52.30696650416732,71.51515151515152,59.698403311649905,59.5
Punjab,Ludhiana,13620,13004,9193,3811,73,1197,95.5,59.10363264664256,56.36363636363636,64.63630987581313,59.4
Bihar,Saran,14418,14261,4198,10063,51,1535,98.9,55.150180846044975,69.69696969696969,54.64222353636901,59.4
Kerala,Malappuram,6096,6003,3867,2136,100,2228,98.5,81.12281805315301,40.0,34.15138971023063,59.4
Maharashtra,Mumbai,7013,6950,4625,2325,100,2037,99.1,78.14436232111967,40.0,39.798935541099944,59.0
Bihar,Gaya,18530,18163,4213,13950,35,1076,98.0,42.877810976568654,79.39393939393939,68.214074512123,58.9
Tamil Nadu,Kancheepuram,6629,6587,4883,1704,102,2150,99.4,79.28605126592231,38.787878787878796,36.45771732702543,58.6
Gujarat,Ahmedabad,10216,9935,6471,3464,82,1942,97.2,68.75609372542853,50.90909090909091,42.607924305144884,58.2
Tamil Nadu,Tirunelveli,4920,4920,4230,690,122,2162,100.0,84.52901399591131,26.66666666666667,36.10289769367239,57.5
West Bengal,Nadia,10908,10473,8085,2388,79,2061,96.0,67.06400377417833,52.72727272727273,39.089296274393845,57.2
Uttar Pradesh,Kanpur Nagar,17302,16758,7542,9216,48,1349,96.9,47.29674477119045,71.51515151515152,60.141927853341215,57.1
West Bengal,Purba Medinipur,7976,7958,7212,746,101,2174,99.8,74.97405252398175,39.393939393939405,35.74807806031933,56.5
Bihar,East Champaran,19071,18489,6570,11919,39,1284,96.9,41.852492530272066,76.96969696969697,62.06386753400355,56.4
Uttar Pradesh,Lucknow,16591,16266,8469,7797,51,1525,98.0,48.84415788646014,69.69696969696969,54.937906564163214,56.3
Andhra Pradesh,East Godavari,3670,3666,3363,303,145,2044,99.9,88.47303035068407,12.727272727272734,39.591957421644,56.0
Uttar Pradesh,Aligarh,20205,19691,10241,9450,39,1043,97.5,38.07202390312943,76.96969696969697,69.18982850384387,56.0
Uttar Pradesh,Agra,21600,21024,11200,9824,29,1025,97.3,33.879540808303204,83.03030303030303,69.72205795387345,55.8
West Bengal,Paschim Medinipur,10056,10023,7763,2260,92,2143,99.7,68.47932064790061,44.84848484848485,36.664695446481375,55.0
Telangana,K.V. Rangareddy,9395,9306,7240,2066,95,2268,99.1,70.73439220003145,43.03030303030303,32.96865759905381,54.9
Kerala,Thrissur,3022,2951,2034,917,166,1890,97.7,90.72181160559836,0.0,44.14547604967475,54.2
Uttar Pradesh,Sitapur,23558,23039,12171,10868,25,908,97.8,27.542066362635637,85.45454545454545,73.18154937906564,54.0
West Bengal,Hooghly,8598,8501,6155,2346,106,2332,98.9,73.2662368296902,36.36363636363637,31.076286221170903,53.8
Maharashtra,Nashik,14239,14027,9583,4444,75,1925,98.5,55.88614562038056,55.15151515151515,43.110585452395036,53.1
Bihar,Patna,16361,15689,4010,11679,67,1754,95.9,50.65890863343293,60.0,48.16676522767593,53.0
Telangana,Hyderabad,17751,17303,13104,4199,66,1547,97.5,45.58263877968235,60.6060606060606,54.287403903015964,51.8
Bihar,Muzaffarpur,20844,20346,9903,10443,53,1490,97.6,36.01195156471144,68.48484848484848,55.97279716144293,49.7
Gujarat,Surat,17260,16757,11898,4859,86,1470,97.1,47.29988991979872,48.484848484848484,56.564163217031336,49.5
West Bengal,South 24 Parganas,16621,16551,12241,4310,92,2279,99.6,47.9477905331027,44.84848484848485,32.64340626848019,44.0
Rajasthan,Jaipur,19260,18955,13423,5532,80,2366,98.4,40.38685327881743,52.12121212121212,30.070963926670615,41.8
Uttar Pradesh,Bahraich,33283,31307,12206,19101,24,856,94.1,1.537977669444885,86.06060606060606,74.71910112359551,41.5
Bihar,Sitamarhi,34368,31796,16336,15460,25,853,92.5,1.4210854715202004e-14,85.45454545454545,74.80780603193377,40.6
West Bengal,Murshidabad,20858,20841,18307,2534,98,2406,99.9,34.45510300361693,41.21212121212121,28.888231815493796,35.4
West Bengal,Bardhaman,9624,9616,7647,1969,164,3352,99.9,69.75939613146721,1.2121212121212182,0.9166173861620308,35.4
Karnataka,Bengaluru,20867,18046,13647,4399,121,2612,86.5,43.24579336373644,27.27272727272728,22.797161442933174,34.4
West Bengal,North 24 Parganas,15912,15565,12139,3426,148,3383,97.8,51.048907060858625,10.909090909090907,0.0,28.8
Maharashtra,Pune,17725,17191,12803,4388,146,3283,97.0,45.93489542380878,12.121212121212125,2.9568302779420463,27.2
Maharashtra,Thane,29854,29132,18547,10585,92,2175,97.6,8.378675892435922,44.84848484848485,35.71850975753992,24.8
